"realpseudo","resp","rt","item","id"
pseudo,1,1.06875,ujst,1960
pseudo,1,0.701775,ujst,469
pseudo,1,1.0235,ujst,230
pseudo,1,1.48724,ujst,1856
pseudo,1,0.68487,ujst,2101
pseudo,1,0.46119,ujst,1489
pseudo,1,0.75577,ujst,321
pseudo,1,0.81816,ujst,362
pseudo,1,0.003385,ujst,2741
pseudo,1,0.82818,ujst,331
pseudo,1,0.61445,ujst,85
pseudo,1,1.15005,ujst,67
pseudo,1,0.619885,ujst,1945
pseudo,1,1.03776,ujst,1807
pseudo,1,0.81117,ujst,447
pseudo,1,1.202285,ujst,361
pseudo,1,1.095055,ujst,2589
pseudo,1,0.60092,ujst,395
pseudo,1,0.667355,ujst,1061
pseudo,1,0.80776,ujst,132
pseudo,1,0.71247,ujst,406
pseudo,1,0.858055,ujst,1980
pseudo,1,1.197095,ujst,41
pseudo,1,0.901995,ujst,223
pseudo,1,0.885595,ujst,2455
pseudo,1,0.961275,ujst,2697
pseudo,1,0.46608,ujst,381
pseudo,1,2.46696,ujst,293
pseudo,1,0.780795,ujst,119
pseudo,1,0.919,ujst,22
pseudo,1,0.58389,ujst,367
pseudo,1,0.551565,ujst,358
pseudo,1,0.783505,ujst,1345
pseudo,1,0.512485,ujst,2998
pseudo,1,0.79,ujst,2001
pseudo,1,0.78315,ujst,338
pseudo,1,0.539485,ujst,2239
pseudo,1,0.70364,ujst,1946
pseudo,1,0.5446,ujst,2704
pseudo,1,0.83866,ujst,427
pseudo,1,1.119235,ujst,44
pseudo,1,1.295845,ujst,2614
pseudo,1,1.930935,ujst,416
pseudo,1,0.471315,ujst,152
pseudo,1,0.78425,ujst,2193
pseudo,1,0.595175,ujst,131
pseudo,1,0.733815,ujst,241
pseudo,1,0.68848,ujst,1459
pseudo,1,0.53396,ujst,1763
pseudo,1,1.136225,umly,416
pseudo,1,0.701715,umly,321
pseudo,1,1.333815,umly,1061
pseudo,1,0.739475,umly,305
pseudo,1,1.279895,umly,2614
pseudo,1,2.83254,umly,38
pseudo,1,1.722,umly,1429
pseudo,1,0.803895,umly,2239
pseudo,1,0.8788,umly,2704
pseudo,1,0.709995,umly,1488
pseudo,1,0.636565,umly,2611
pseudo,1,1.128875,umly,219
pseudo,1,0.876585,umly,1946
pseudo,1,0.63797,umly,183
pseudo,1,0.70214,umly,2101
pseudo,1,0.66601,umly,2088
pseudo,1,0.94748,umly,2598
pseudo,1,1.30012,umly,132
pseudo,1,0.548985,umly,338
pseudo,1,0.709825,umly,1366
pseudo,1,1.38083,umly,469
pseudo,1,0.78573,umly,293
pseudo,1,0.579205,umly,395
pseudo,1,0.703375,umly,1365
pseudo,1,0.87561,umly,245
pseudo,1,0.69976,umly,349
pseudo,1,1.51558,umly,3170
pseudo,1,2.233905,umly,358
pseudo,1,0.752575,umly,1240
pseudo,1,1.374245,umly,51
pseudo,1,1.22631,umly,41
pseudo,1,1.1664,umly,36
pseudo,1,1.67365,umly,1980
pseudo,1,0.461,umly,212
pseudo,1,1.121,umly,2001
pseudo,1,0.673055,umly,44
pseudo,1,1.19487,umly,320
pseudo,1,1.282975,umly,2045
pseudo,1,1.28617,umly,2589
pseudo,1,0.444985,umly,211
pseudo,1,1.030245,umly,319
pseudo,1,1.535645,umly,336
pseudo,1,3.91373,umly,215
pseudo,1,1.16286,umly,241
pseudo,1,0.95027,umly,2584
pseudo,1,0.601635,umly,2555
pseudo,1,1.04018,umly,353
pseudo,1,0.54596,umly,447
pseudo,1,0.759065,umly,253
pseudo,1,0.73807,umly,1763
pseudo,1,0.6539,umly,381
pseudo,1,0.77999,umly,309
pseudo,1,0.721,umly,42
pseudo,1,0.645595,umly,153
pseudo,1,0.78768,umly,2144
pseudo,1,1.07996,umly,467
pseudo,1,1.584,umly,2946
pseudo,1,0.77407,umly,1857
pseudo,1,0.988165,umly,230
pseudo,1,1.13251,umly,50
pseudo,1,1.00187,umly,67
pseudo,1,0.552,umly,22
pseudo,1,0.70417,umly,1945
pseudo,1,0.964315,umly,1846
pseudo,1,0.500005,umly,465
pseudo,1,0.651265,umly,2612
pseudo,1,0.770525,umly,1960
pseudo,1,1.785725,umly,2557
pseudo,1,2.30559,umly,226
pseudo,1,0.29027,umly,2021
pseudo,1,0.68643,umly,331
pseudo,1,0.798995,umly,2227
pseudo,1,0.9779,umly,223
pseudo,1,1.974395,umly,3247
pseudo,1,1.8165,umly,1961
pseudo,1,1.11688,umly,409
pseudo,1,1.201865,umly,406
pseudo,1,0.54948,umly,427
pseudo,1,0.634145,umly,2536
pseudo,1,1.237585,umly,2346
pseudo,1,2.18634,umly,2024
pseudo,1,0.24454,umly,1489
pseudo,1,0.3899,umly,2455
pseudo,1,0.9879,umly,445
pseudo,1,2.773295,umly,2188
pseudo,1,1.00009,umly,1590
pseudo,1,0.608695,umly,131
pseudo,1,0.95647,umly,1856
pseudo,1,1.1486,umly,1345
pseudo,1,0.688495,umly,85
pseudo,1,0.629,umly,352
pseudo,1,0.911905,umly,361
pseudo,1,0.63272,umly,1930
pseudo,1,0.676115,umly,43
pseudo,1,0.37507,umly,2159
pseudo,1,0.77472,umly,1241
pseudo,1,1.083755,umly,119
pseudo,1,0.81575,umly,367
pseudo,1,0.663275,umly,1459
pseudo,1,3.44403,umly,2799
pseudo,1,0.73294,umly,2998
pseudo,1,0.29856,umly,1841
pseudo,1,0.771185,umly,2558
pseudo,1,0.14932,umly,2741
pseudo,1,0.625835,umly,2193
pseudo,1,1.79311,umly,2609
pseudo,1,2.19848,vlei,2021
pseudo,1,0.633475,vlei,406
pseudo,1,1.21929,vlei,416
pseudo,1,1.045875,vlei,2227
pseudo,1,0.57783,vlei,2611
pseudo,1,1.031665,vlei,36
pseudo,1,0.91704,vlei,367
pseudo,1,0.55954,vlei,23
pseudo,1,1.10267,vlei,1960
pseudo,1,0.838435,vlei,2558
pseudo,1,0.880825,vlei,50
pseudo,1,0.830375,vlei,1240
pseudo,1,1.132625,vlei,51
pseudo,1,0.781545,vlei,226
pseudo,1,0.718855,vlei,2346
pseudo,1,0.597045,vlei,153
pseudo,1,0.7547,vlei,2239
pseudo,1,1.070875,vlei,409
pseudo,1,0.80311,vlei,3247
pseudo,1,0.8338,vlei,245
pseudo,1,0.5102,vlei,445
pseudo,1,2.67989,vlei,230
pseudo,1,0.905885,vlei,2609
pseudo,1,0.672225,vlei,2144
pseudo,1,0.751,vlei,1429
pseudo,1,0.881755,vlei,293
pseudo,1,1.217725,vlei,336
pseudo,1,0.79214,vlei,2589
pseudo,1,1.538845,vlei,2101
pseudo,1,0.96807,vlei,2557
pseudo,1,0.746315,vlei,1946
pseudo,1,1.152705,vlei,3170
pseudo,1,0.736555,vlei,2998
pseudo,1,1.9999,vlei,469
pseudo,1,0.78314,vlei,1366
pseudo,1,0.74083,vlei,3254
pseudo,1,0.413925,vlei,2494
pseudo,1,0.67543,vlei,1488
pseudo,1,0.4866,vlei,446
pseudo,1,0.64085,vlei,211
pseudo,1,0.50316,vlei,381
pseudo,1,1.16455,vlei,1489
pseudo,1,0.853015,vlei,320
pseudo,1,0.571775,vlei,2455
pseudo,1,0.625625,vlei,131
pseudo,1,1.91665,vlei,215
pseudo,1,1.000735,vlei,2024
pseudo,1,0.641075,vlei,253
pseudo,1,0.10048,vlei,2065
pseudo,1,1.023915,vlei,2584
pseudo,1,0.765875,vlei,321
pseudo,1,1.216195,vlei,1856
pseudo,1,0.621905,vlei,43
pseudo,1,0.68348,vlei,349
pseudo,1,6.505045,vlei,38
pseudo,1,1.081285,vlei,1345
pseudo,1,0.59197,vlei,119
pseudo,1,0.883665,vlei,1930
pseudo,1,0.750455,vlei,1241
pseudo,1,0.73742,vlei,1846
pseudo,1,0.85013,vlei,338
pseudo,1,1.037,vlei,1922
pseudo,1,0.64627,vlei,152
pseudo,1,0.742835,vlei,132
pseudo,1,0.711605,vlei,44
pseudo,1,0.645,vlei,22
pseudo,1,1.07871,vlei,319
pseudo,1,0.72202,vlei,42
pseudo,1,1.1249,vlei,1365
pseudo,1,1.437255,vlei,2614
pseudo,1,0.58386,vlei,395
pseudo,1,0.590805,vlei,1459
pseudo,1,0.31507,vlei,87
pseudo,1,1.150515,vlei,1807
pseudo,1,0.88898,vlei,241
pseudo,1,0.33328,vlei,358
pseudo,1,1.930315,vlei,1980
pseudo,1,0.629,vlei,2704
pseudo,1,0.96346,vlei,467
pseudo,1,1.084975,vlei,219
pseudo,1,1.2493,vlei,2799
pseudo,1,0.766655,vlei,2555
pseudo,1,0.78216,vlei,2598
pseudo,1,1.26764,vlei,1857
pseudo,1,1.03439,vlei,361
pseudo,1,1.03561,vlei,2188
pseudo,1,0.0639,vlei,1934
pseudo,1,1.412265,vlei,346
pseudo,1,3.36059,vlei,3237
pseudo,1,0.463,vlei,183
pseudo,1,0.63397,vlei,2045
pseudo,1,0.75103,vlei,2536
pseudo,1,0.494365,vlei,465
pseudo,1,0.803,vlei,2946
pseudo,1,0.607425,vlei,447
pseudo,1,0.952,vlei,2001
pseudo,1,1.15866,vlei,2159
pseudo,1,0.535,vlei,212
pseudo,1,0.44976,vlei,427
pseudo,1,0.69273,vlei,305
pseudo,1,0.702,vlei,352
pseudo,1,0.60317,vlei,1763
pseudo,1,1.422685,vlei,67
pseudo,1,1.00646,vlei,309
pseudo,1,1.682555,vlei,85
pseudo,1,0.78517,vlei,2088
pseudo,1,0.664665,vlei,2193
pseudo,1,1.04113,vlei,1961
pseudo,1,0.70682,vlei,2697
pseudo,1,0.74622,vlei,331
pseudo,1,0.900955,vlei,362
pseudo,1,1.702,waay,2946
pseudo,1,1.096925,waay,1241
pseudo,1,1.204755,waay,1365
pseudo,1,0.637,waay,352
pseudo,1,0.742125,waay,1857
pseudo,1,1.220785,waay,2346
pseudo,1,0.904415,waay,1960
pseudo,1,0.23076,waay,3254
pseudo,1,0.551645,waay,465
pseudo,1,0.532505,waay,211
pseudo,1,1.137845,waay,416
pseudo,1,4.25557,waay,319
pseudo,1,0.92793,waay,85
pseudo,1,1.150325,waay,362
pseudo,1,1.188805,waay,1061
pseudo,1,0.59003,waay,358
pseudo,1,1.74355,waay,2188
pseudo,1,2.682,waay,1922
pseudo,1,0.34362,waay,1841
pseudo,1,1.35013,waay,223
pseudo,1,1.344285,waay,183
pseudo,1,0.68893,waay,321
pseudo,1,0.672785,waay,469
pseudo,1,0.68346,waay,253
pseudo,1,0.96572,waay,2998
pseudo,1,0.65838,waay,43
pseudo,1,1.48181,waay,336
pseudo,1,0.80473,waay,153
pseudo,1,1.396,waay,2001
pseudo,1,1.052515,waay,245
pseudo,1,0.6153,waay,2193
pseudo,1,0.506715,waay,152
pseudo,1,0.646945,waay,1459
pseudo,1,1.567815,waay,467
pseudo,1,0.710725,waay,2697
pseudo,1,0.800205,waay,293
pseudo,1,1.39766,waay,1345
pseudo,1,1.03605,waay,3230
pseudo,1,1.118485,waay,2584
pseudo,1,0.843745,waay,36
pseudo,1,0.659635,waay,2021
pseudo,1,0.93491,waay,2239
pseudo,1,1.07074,waay,2101
pseudo,1,1.893035,waay,1961
pseudo,1,0.689545,waay,1763
pseudo,1,2.174575,waay,2609
pseudo,1,0.39514,waay,2159
pseudo,1,0.685785,waay,131
pseudo,1,1.101655,waay,2557
pseudo,1,1.69824,waay,226
pseudo,1,0.7528,waay,331
pseudo,1,1.09512,waay,305
pseudo,1,1.06598,waay,2611
pseudo,1,0.81247,waay,241
pseudo,1,0.909215,waay,2455
pseudo,1,1.779385,waay,215
pseudo,1,0.11834,waay,3237
pseudo,1,1.3825,waay,2494
pseudo,1,0.929025,waay,44
pseudo,1,0.551,waay,22
pseudo,1,0.751395,waay,381
pseudo,1,0.616115,waay,2612
pseudo,1,1.99828,waay,2227
pseudo,1,0.60145,waay,349
pseudo,1,0.571375,waay,2589
pseudo,1,1.05592,waay,87
pseudo,1,0.94428,waay,2045
pseudo,1,0.95267,waay,1930
pseudo,1,0.049885,waay,2741
pseudo,1,2.38487,waay,1590
pseudo,1,0.705355,waay,1366
pseudo,1,1.4346,waay,51
pseudo,1,0.589825,waay,2555
pseudo,1,0.74008,waay,119
pseudo,1,1.356165,waay,1856
pseudo,1,1.016565,waay,3247
pseudo,1,0.90308,waay,2024
pseudo,1,1.565775,waay,1240
pseudo,1,0.783915,waay,2598
pseudo,1,0.5851,waay,2704
pseudo,1,1.061895,waay,67
pseudo,1,1.92082,waay,1807
pseudo,1,0.326525,waay,1934
pseudo,1,1.53203,waay,3170
pseudo,1,1.48157,waay,1846
pseudo,1,1.239095,waay,320
pseudo,1,1.25629,waay,1980
pseudo,1,1.06785,waay,406
pseudo,1,2.033545,waay,2144
pseudo,1,0.6542,waay,446
pseudo,1,0.89284,waay,2536
pseudo,1,0.787305,waay,1488
pseudo,1,0.835115,waay,447
pseudo,1,1.126165,waay,230
pseudo,1,1.01831,waay,361
pseudo,1,1.6176,waay,2088
pseudo,1,1.368185,waay,41
pseudo,1,0.88312,waay,338
pseudo,1,0.631,waay,395
pseudo,1,0.935765,waay,409
pseudo,1,1.00675,waay,2799
pseudo,1,1.35103,waay,219
pseudo,1,1.90748,waay,2558
pseudo,1,0.73306,waay,42
pseudo,1,0.437305,waay,1489
pseudo,1,0.74675,waay,309
pseudo,1,0.742,waay,1429
real,1,0.601715,want,2589
real,1,0.700805,want,349
real,1,0.427975,want,427
real,1,0.616475,want,2998
real,1,1.41652,want,215
real,1,0.695585,want,2697
real,1,0.837655,want,2598
real,1,0.599545,want,1807
real,1,0.53734,want,119
real,1,0.833055,want,353
real,1,0.864065,want,320
real,1,0.60133,want,1459
real,1,7.604135,want,367
real,1,0.79714,want,1961
real,1,5.6887,want,446
real,1,0.90196,want,1960
real,1,0.840595,want,50
real,1,0.7989,want,445
real,1,0.53457,want,2555
real,1,0.69915,want,381
real,1,1.04081,want,1857
real,1,0.1169,want,1934
real,1,0.46668,want,465
real,1,8.491505,want,226
real,1,0.700885,want,1061
real,1,3.122,want,22
real,1,2.765635,want,2144
real,1,0.596545,want,361
real,1,0.344855,want,1841
real,1,1.407355,want,373
real,1,1.32058,want,3230
real,1,0.62446,want,331
real,1,0.69107,want,2193
real,1,0.57214,want,406
real,1,0.65468,want,1763
real,1,0.90125,want,305
real,1,1.26682,want,38
real,1,0.51895,want,1489
real,1,0.656165,want,132
real,1,0.94973,want,1980
real,1,0.774195,want,241
real,1,0.902465,want,309
real,1,0.634045,want,43
real,1,0.78433,want,1365
real,1,0.72362,want,1946
real,1,2.80214,want,2065
real,1,0.787,want,212
real,1,1.156695,want,1856
real,1,1.54279,want,51
real,1,2.249815,want,3247
real,1,0.611555,want,153
real,1,0.65126,want,319
real,1,0.57116,want,2101
real,1,0.94189,want,219
real,1,0.77016,want,44
real,1,4.07023,want,293
real,1,0.70066,want,1930
real,1,1.705355,want,1240
real,1,3.777205,want,87
real,1,0.65214,want,85
real,1,1.550745,want,67
real,1,2.31049,want,1846
real,1,0.37526,want,152
real,1,0.668,want,1922
real,1,1.20658,want,2041
real,1,0.54,want,1429
real,1,0.748385,want,467
real,1,1.135245,want,409
real,1,0.6014,want,362
real,1,0.502585,want,358
real,1,0.858505,want,1488
real,1,0.90931,want,2536
real,1,1.091845,want,416
real,1,0.583455,want,23
real,1,2.30381,want,2558
real,1,0.58469,want,1241
real,1,0.470485,want,1366
real,1,0.78667,want,321
real,1,0.655,want,2001
real,1,0.61887,want,42
real,1,0.586895,want,1345
real,1,0.501015,want,211
real,1,1.53385,want,2024
real,1,0.49158,want,183
real,1,1.238,want,2946
real,1,0.70084,want,41
real,1,0.633065,want,1945
real,1,1.4959,want,2612
real,1,0.939155,want,469
real,1,1.03269,want,2557
real,1,0.60242,want,131
real,1,0.649035,want,2088
real,1,1.285005,want,2614
real,1,0.578405,want,395
real,1,0.68635,want,2239
real,1,0.909215,want,2611
real,1,0.747685,want,447
real,1,0.60696,want,2799
real,1,0.886865,want,3170
real,1,0.582,want,352
real,1,0.71707,want,36
real,1,0.7268,want,2704
real,1,0.93829,want,2188
real,1,2.05176,want,2346
real,1,1.40778,want,2584
real,1,0.721935,want,223
real,1,0.752245,want,336
real,1,0.273905,want,2159
real,1,0.128515,want,245
real,1,0.47041,want,253
pseudo,1,0.78788,wase,2239
pseudo,1,1.185,wase,2946
pseudo,1,1.3654,wase,2584
pseudo,1,4.119675,wase,336
pseudo,1,0.68375,wase,349
pseudo,1,0.718585,wase,1365
pseudo,1,0.417805,wase,2612
pseudo,1,0.94879,wase,2799
pseudo,1,1.10446,wase,305
pseudo,1,0.820045,wase,447
pseudo,1,1.883605,wase,1980
pseudo,1,2.09,wase,2001
pseudo,1,0.781205,wase,43
pseudo,1,0.842895,wase,44
pseudo,1,0.646655,wase,153
pseudo,1,0.87078,wase,331
pseudo,1,8.617235,wase,41
pseudo,1,2.484745,wase,3254
pseudo,1,0.564,wase,212
pseudo,1,0.95025,wase,36
pseudo,1,0.494135,wase,211
pseudo,1,1.91713,wase,367
pseudo,1,1.369135,wase,51
pseudo,1,0.860585,wase,1841
pseudo,1,5.870175,wase,1061
pseudo,1,1.06947,wase,2998
pseudo,1,1.2651,wase,2041
pseudo,1,0.582,wase,395
pseudo,1,0.006,wase,446
pseudo,1,0.631,wase,22
pseudo,1,0.821195,wase,132
pseudo,1,1.399295,wase,215
pseudo,1,2.643,wase,319
pseudo,1,1.10615,wase,1366
pseudo,1,0.98374,wase,361
pseudo,1,0.8498,wase,2704
pseudo,1,1.1017,wase,445
pseudo,1,0.71864,wase,2101
pseudo,1,2.084355,wase,85
pseudo,1,1.38639,wase,2065
pseudo,1,1.11,wase,352
pseudo,1,0.63387,wase,1459
pseudo,1,1.036225,wase,1345
pseudo,1,0.633735,wase,381
pseudo,1,1.43182,wase,321
pseudo,1,0.674605,wase,2193
pseudo,1,0.54721,wase,131
pseudo,1,0.87329,wase,2555
pseudo,1,2.066055,wase,2589
pseudo,1,1.91911,wase,2557
pseudo,1,0.563905,wase,152
pseudo,1,1.34162,wase,2024
pseudo,1,2.45556,wase,219
pseudo,1,1.2807,wase,2558
pseudo,1,0.69569,wase,2227
pseudo,1,1.47119,wase,1961
pseudo,1,1.75334,wase,2614
pseudo,1,3.569875,wase,1930
pseudo,1,0.552935,wase,183
pseudo,1,1.201535,wase,87
pseudo,1,2.827,wase,1922
pseudo,1,0.29669,wase,1846
pseudo,1,1.08347,wase,42
pseudo,1,0.707105,wase,2088
pseudo,1,1.146785,wase,2144
pseudo,1,1.353775,wase,1856
pseudo,1,0.781885,wase,469
pseudo,1,0.7806,wase,1241
pseudo,1,1.052895,wase,1488
pseudo,1,0.947215,wase,241
pseudo,1,7.49822,wase,226
pseudo,1,0.59984,wase,358
pseudo,1,0.788655,wase,1763
pseudo,1,0.63826,wase,2611
pseudo,1,0.95111,wase,1857
pseudo,1,1.005035,wase,1946
pseudo,1,2.22039,wase,2188
pseudo,1,1.19146,wase,1945
pseudo,1,0.64413,wase,119
pseudo,1,0.86624,wase,2697
pseudo,1,0.47506,wase,253
pseudo,1,0.25157,wase,2045
pseudo,1,1.2029,wase,2536
pseudo,1,1.61602,wase,416
pseudo,1,0.63653,wase,465
pseudo,1,0.251745,wass,1934
pseudo,1,1.279135,wass,2557
pseudo,1,0.97703,wass,362
pseudo,1,1.70072,wass,2045
pseudo,1,0.51916,wass,465
pseudo,1,0.4185,wass,446
pseudo,1,1.432755,wass,2188
pseudo,1,1.733065,wass,215
pseudo,1,1.23465,wass,223
pseudo,1,1.05022,wass,41
pseudo,1,0.94568,wass,320
pseudo,1,1.844615,wass,36
pseudo,1,3.35425,wass,3254
pseudo,1,0.881,wass,352
pseudo,1,0.788295,wass,2536
pseudo,1,1.153565,wass,319
pseudo,1,0.84143,wass,406
pseudo,1,1.23424,wass,42
pseudo,1,0.045525,wass,2041
pseudo,1,0.535195,wass,131
pseudo,1,0.667625,wass,2088
pseudo,1,0.598695,wass,253
pseudo,1,3.14669,wass,226
pseudo,1,1.52271,wass,2159
pseudo,1,1.43448,wass,1488
pseudo,1,0.822635,wass,43
pseudo,1,0.836395,wass,1241
pseudo,1,0.801505,wass,1459
pseudo,1,1.00084,wass,1345
pseudo,1,1.462415,wass,1061
pseudo,1,0.54846,wass,1489
pseudo,1,1.128725,wass,321
pseudo,1,1.218,wass,2001
pseudo,1,2.078215,wass,2799
pseudo,1,0.53897,wass,1763
pseudo,1,1.06668,wass,2609
pseudo,1,0.629915,wass,152
pseudo,1,0.70915,wass,2589
pseudo,1,0.96943,wass,23
pseudo,1,2.169045,wass,2612
pseudo,1,3.472045,wass,2227
pseudo,1,1.136845,wass,358
pseudo,1,0.58485,wass,336
pseudo,1,1.234805,wass,2024
pseudo,1,0.533305,wass,381
pseudo,1,0.95242,wass,2101
pseudo,1,1.11819,wass,2558
pseudo,1,1.18194,wass,1240
pseudo,1,0.80333,wass,3230
pseudo,1,0.54804,wass,395
pseudo,1,0.933385,wass,447
pseudo,1,1.4692,wass,445
pseudo,1,1.27362,wass,293
pseudo,1,1.573,wass,1922
pseudo,1,0.95455,wass,361
pseudo,1,1.166165,wass,367
pseudo,1,1.06719,wass,467
pseudo,1,0.692985,wass,2455
pseudo,1,2.669315,wass,2611
pseudo,1,1.15288,wass,1856
pseudo,1,1.60004,wass,2998
pseudo,1,1.10163,wass,67
pseudo,1,0.51437,wass,44
pseudo,1,0.118175,wass,2021
pseudo,1,1.216405,wass,38
pseudo,1,0.520715,wass,119
pseudo,1,2.320035,wass,416
pseudo,1,5.516775,wass,1961
pseudo,1,0.55238,wass,427
pseudo,1,1.420525,wass,2494
pseudo,1,1.4145,wass,2614
pseudo,1,0.819625,wass,331
pseudo,1,0.743215,wass,2193
pseudo,1,0.95,wass,212
pseudo,1,0.685605,wass,1930
pseudo,1,0.534385,wass,349
pseudo,1,0.893115,wass,2239
pseudo,1,1.50259,wass,241
pseudo,1,0.536335,wass,153
pseudo,1,0.566055,wass,183
pseudo,1,1.16968,wass,469
pseudo,1,3.748165,wass,85
pseudo,1,2.61543,wass,3170
pseudo,1,1.032565,wass,87
pseudo,1,0.60438,wass,2697
pseudo,1,0.473575,wass,1365
pseudo,1,0.7807,wass,1366
pseudo,1,0.95917,wass,219
pseudo,1,0.89851,wass,338
pseudo,1,0.35092,wass,3237
pseudo,1,1.006325,wass,2065
pseudo,1,1.83586,wass,230
pseudo,1,0.597655,wass,211
pseudo,1,1.16961,wass,1945
pseudo,1,1.08348,wass,2346
pseudo,1,0.786,wass,2946
pseudo,1,1.460475,wass,409
pseudo,1,0.466835,wass,1841
pseudo,1,0.703895,wass,2555
real,1,0.41698,ways,2614
real,1,0.55216,ways,331
real,1,0.80073,ways,41
real,1,0.52537,ways,152
real,1,1.06375,ways,1980
real,1,0.58523,ways,119
real,1,0.638425,ways,395
real,1,0.80165,ways,2536
real,1,0.648705,ways,1366
real,1,1.298725,ways,1489
real,1,0.80815,ways,3254
real,1,5.302305,ways,469
real,1,0.712265,ways,1763
real,1,0.78908,ways,320
real,1,1.6197,ways,85
real,1,0.568835,ways,2144
real,1,0.60124,ways,2598
real,1,1.907245,ways,2455
real,1,0.400085,ways,183
real,1,0.568865,ways,465
real,1,0.925905,ways,3247
real,1,1.026775,ways,406
real,1,0.927175,ways,2799
real,1,1.501875,ways,361
real,1,1.926815,ways,346
real,1,0.891,ways,1429
real,1,0.644315,ways,2193
real,1,1.01716,ways,245
real,1,0.778585,ways,230
real,1,0.5378,ways,42
real,1,0.6727,ways,132
real,1,0.45395,ways,2589
real,1,0.749095,ways,2611
real,1,1.384815,ways,367
real,1,1.205055,ways,309
real,1,0.740365,ways,2998
real,1,1.166165,ways,321
real,1,0.84834,ways,223
real,1,1.19843,ways,36
real,1,1.11721,ways,2584
real,1,0.648215,ways,1946
real,1,2.4833,ways,1590
real,1,0.556375,ways,2239
real,1,1.76203,ways,2494
real,1,0.77858,ways,51
real,1,0.934,ways,352
real,1,0.899175,ways,2024
real,1,0.722535,ways,23
real,1,3.492845,ways,38
real,1,0.96215,ways,1846
real,1,0.99814,ways,241
real,1,2.970285,ways,2021
real,1,1.367965,ways,409
real,1,1.09719,ways,226
real,1,0.97325,ways,2088
real,1,0.52756,ways,1945
real,1,0.244315,ways,87
real,1,27.945105,ways,373
real,1,0.968,ways,447
real,1,0.510385,ways,1241
real,1,1.025735,ways,43
real,1,0.682725,ways,358
real,1,0.93165,ways,3230
real,1,1.247705,ways,1345
real,1,0.67486,ways,1960
real,1,0.493145,ways,211
real,1,1.219305,ways,2188
real,1,0.684765,ways,362
real,1,0.4839,ways,427
real,1,0.76241,ways,44
real,1,0.802235,ways,1061
real,1,1.41786,ways,1930
real,1,3.02459,ways,293
real,1,0.53133,ways,3170
real,1,0.5394,ways,445
real,1,1.691025,ways,2159
real,1,1.022365,ways,2612
real,1,0.6121,ways,2704
real,1,0.71863,ways,219
real,1,0.65582,ways,2609
real,1,0.784255,ways,336
real,1,0.964965,ways,215
real,1,2.21978,ways,416
real,1,0.814925,ways,1365
real,1,0.30012,ways,3237
real,1,0.501785,ways,131
real,1,1.727185,ways,1961
real,1,1.03729,ways,2346
real,1,0.91546,ways,1856
real,1,0.812,ways,22
real,1,0.922,ways,1922
real,1,3.85462,ways,353
real,1,0.566595,ways,381
real,1,1.070495,ways,2227
real,1,0.5089,ways,2697
real,1,1.020235,ways,67
real,1,0.842635,ways,2557
real,1,0.807245,ways,2101
real,1,1.254095,ways,467
real,1,0.54099,ways,153
real,1,0.71162,ways,253
real,1,0.738185,ways,338
real,1,2.032865,ways,1934
real,1,0.90754,ways,1240
real,1,0.925365,ways,305
real,1,0.799,ways,2001
real,1,0.790195,went,241
real,1,1.216875,went,2609
real,1,0.614,went,212
real,1,1.342,went,2001
real,1,3.948235,went,44
real,1,0.734,went,352
real,1,1.469915,went,219
real,1,0.77214,went,373
real,1,6.546925,went,38
real,1,1.22037,went,336
real,1,0.96658,went,416
real,1,0.2525,went,446
real,1,1.084135,went,353
real,1,3.612195,went,3230
real,1,1.014655,went,1763
real,1,0.52068,went,1061
real,1,1.109355,went,1961
real,1,4.267505,went,1807
real,1,0.76545,went,226
real,1,0.68805,went,2536
real,1,0.633085,went,2555
real,1,1.24957,went,2584
real,1,1.68036,went,1980
real,1,0.69759,went,1857
real,1,1.259205,went,2557
real,1,0.58464,went,23
real,1,0.62563,went,1366
real,1,1.33641,went,223
real,1,0.836455,went,2193
real,1,2.83438,went,346
real,1,1.855205,went,1488
real,1,0.899005,went,338
real,1,0.681425,went,2346
real,1,0.916225,went,469
real,1,0.53811,went,211
real,1,0.59392,went,2589
real,1,1.28373,went,1930
real,1,0.521765,went,427
real,1,0.68279,went,42
real,1,0.82929,went,319
real,1,1.44843,went,67
real,1,0.740185,went,132
real,1,0.4718,went,395
real,1,0.80094,went,362
real,1,0.79935,went,1960
real,1,0.798165,went,2558
real,1,0.95687,went,1856
real,1,0.54578,went,1241
real,1,1.19471,went,2612
real,1,0.66781,went,119
real,1,0.751005,went,2045
real,1,1.218315,went,2188
real,1,0.77807,went,1365
real,1,0.77261,went,305
real,1,2.373615,went,409
real,1,0.589,went,22
real,1,0.40817,went,1841
real,1,2.1185,went,2024
real,1,3.80184,went,215
real,1,0.71616,went,2697
real,1,1.08,went,2946
real,1,0.9694,went,2494
real,1,0.547585,went,358
real,1,1.022475,went,2598
real,1,1.46381,went,245
real,1,1.17175,went,87
real,1,0.73861,went,447
real,1,0.71787,went,1459
real,1,0.79986,went,2144
real,1,0.70582,went,153
real,1,0.917835,went,1345
real,1,0.712715,went,2998
real,1,1.188325,went,41
real,1,0.60468,went,85
real,1,0.57104,went,253
real,1,0.6951,went,2704
real,1,0.654685,went,406
real,1,0.48348,went,381
real,1,0.56706,went,131
real,1,1.415535,went,2227
real,1,0.71388,went,152
