"item","id","resp","Qmatrix__1","Qmatrix__2","Qmatrix__3","Qmatrix__4","Qmatrix__5","Qmatrix__6","Qmatrix__7","Qmatrix__8"
item_14,142,1,0,1,0,0,0,0,1,0
item_14,271,1,0,1,0,0,0,0,1,0
item_14,93,1,0,1,0,0,0,0,1,0
item_15,146,1,1,0,0,0,0,0,1,0
item_16,416,1,0,1,0,0,0,0,1,0
item_16,29,1,0,1,0,0,0,0,1,0
item_16,514,1,0,1,0,0,0,0,1,0
item_16,108,1,0,1,0,0,0,0,1,0
item_17,383,1,0,1,0,0,1,0,1,0
item_18,257,1,0,1,0,0,1,1,1,0
item_18,247,1,0,1,0,0,1,1,1,0
item_18,206,1,0,1,0,0,1,1,1,0
item_18,243,1,0,1,0,0,1,1,1,0
item_19,474,1,1,1,1,0,1,0,1,0
item_20,216,1,0,1,1,0,1,0,1,0
item_20,440,1,0,1,1,0,1,0,1,0
item_20,389,1,0,1,1,0,1,0,1,0
item_1,507,0,0,0,0,1,0,1,1,0
item_1,70,0,0,0,0,1,0,1,1,0
item_1,129,0,0,0,0,1,0,1,1,0
item_2,486,0,0,0,0,1,0,0,1,0
item_2,97,0,0,0,0,1,0,0,1,0
item_3,499,0,0,0,0,1,0,0,1,0
item_3,475,0,0,0,0,1,0,0,1,0
item_4,250,0,0,1,1,0,1,0,1,0
item_4,326,0,0,1,1,0,1,0,1,0
item_4,255,0,0,1,1,0,1,0,1,0
item_4,170,0,0,1,1,0,1,0,1,0
item_7,48,0,1,1,0,0,0,0,1,0
item_7,417,0,1,1,0,0,0,0,1,0
item_7,451,0,1,1,0,0,0,0,1,0
item_7,466,0,1,1,0,0,0,0,1,0
item_7,131,0,1,1,0,0,0,0,1,0
item_10,131,0,0,1,0,0,1,0,1,1
item_10,534,0,0,1,0,0,1,0,1,1
item_11,264,0,0,1,0,0,1,0,1,0
item_11,228,0,0,1,0,0,1,0,1,0
item_11,92,0,0,1,0,0,1,0,1,0
item_11,436,0,0,1,0,0,1,0,1,0
item_11,478,0,0,1,0,0,1,0,1,0
item_13,309,0,0,1,0,1,1,0,1,0
item_13,110,0,0,1,0,1,1,0,1,0
item_14,291,0,0,1,0,0,0,0,1,0
item_15,498,0,1,0,0,0,0,0,1,0
item_15,179,0,1,0,0,0,0,0,1,0
item_16,502,0,0,1,0,0,0,0,1,0
item_16,499,0,0,1,0,0,0,0,1,0
item_17,372,0,0,1,0,0,1,0,1,0
item_17,224,0,0,1,0,0,1,0,1,0
item_17,357,0,0,1,0,0,1,0,1,0
item_17,506,0,0,1,0,0,1,0,1,0
item_17,380,0,0,1,0,0,1,0,1,0
item_17,493,0,0,1,0,0,1,0,1,0
item_17,388,0,0,1,0,0,1,0,1,0
item_18,135,0,0,1,0,0,1,1,1,0
item_18,305,0,0,1,0,0,1,1,1,0
item_19,41,0,1,1,1,0,1,0,1,0
item_19,455,0,1,1,1,0,1,0,1,0
item_19,288,0,1,1,1,0,1,0,1,0
item_19,372,0,1,1,1,0,1,0,1,0
item_20,534,0,0,1,1,0,1,0,1,0
item_20,26,0,0,1,1,0,1,0,1,0
item_20,133,0,0,1,1,0,1,0,1,0
item_20,147,0,0,1,1,0,1,0,1,0
item_1,449,1,0,0,0,1,0,1,1,0
item_2,247,1,0,0,0,1,0,0,1,0
item_2,164,1,0,0,0,1,0,0,1,0
item_2,173,1,0,0,0,1,0,0,1,0
item_2,381,1,0,0,0,1,0,0,1,0
item_2,220,1,0,0,0,1,0,0,1,0
item_3,474,1,0,0,0,1,0,0,1,0
item_4,179,1,0,1,1,0,1,0,1,0
item_4,434,1,0,1,1,0,1,0,1,0
item_4,105,1,0,1,1,0,1,0,1,0
item_5,103,1,0,1,0,1,0,0,1,1
item_5,354,1,0,1,0,1,0,0,1,1
item_6,257,1,0,0,0,0,0,0,1,0
item_6,94,1,0,0,0,0,0,0,1,0
item_6,55,1,0,0,0,0,0,0,1,0
item_6,359,1,0,0,0,0,0,0,1,0
item_6,462,1,0,0,0,0,0,0,1,0
item_6,158,1,0,0,0,0,0,0,1,0
item_6,488,1,0,0,0,0,0,0,1,0
item_6,104,1,0,0,0,0,0,0,1,0
item_6,275,1,0,0,0,0,0,0,1,0
item_8,518,1,0,0,0,0,0,0,1,0
item_8,130,1,0,0,0,0,0,0,1,0
item_8,274,1,0,0,0,0,0,0,1,0
item_8,213,1,0,0,0,0,0,0,1,0
item_10,32,1,0,1,0,0,1,0,1,1
item_10,125,1,0,1,0,0,1,0,1,1
item_10,140,1,0,1,0,0,1,0,1,1
item_11,266,1,0,1,0,0,1,0,1,0
item_11,288,1,0,1,0,0,1,0,1,0
item_12,378,1,0,0,0,0,0,0,1,1
item_12,229,1,0,0,0,0,0,0,1,1
item_12,194,1,0,0,0,0,0,0,1,1
item_12,502,1,0,0,0,0,0,0,1,1
item_12,272,1,0,0,0,0,0,0,1,1
item_12,386,1,0,0,0,0,0,0,1,1
item_13,65,1,0,1,0,1,1,0,1,0
item_14,32,1,0,1,0,0,0,0,1,0
item_14,257,1,0,1,0,0,0,0,1,0
item_14,325,1,0,1,0,0,0,0,1,0
item_14,38,1,0,1,0,0,0,0,1,0
item_15,12,1,1,0,0,0,0,0,1,0
item_15,325,1,1,0,0,0,0,0,1,0
item_16,394,1,0,1,0,0,0,0,1,0
item_16,313,1,0,1,0,0,0,0,1,0
item_16,412,1,0,1,0,0,0,0,1,0
item_16,153,1,0,1,0,0,0,0,1,0
item_16,277,1,0,1,0,0,0,0,1,0
item_16,131,1,0,1,0,0,0,0,1,0
item_16,172,1,0,1,0,0,0,0,1,0
item_18,283,1,0,1,0,0,1,1,1,0
item_18,461,1,0,1,0,0,1,1,1,0
item_18,30,1,0,1,0,0,1,1,1,0
item_20,340,1,0,1,1,0,1,0,1,0
item_20,79,1,0,1,1,0,1,0,1,0
item_1,515,0,0,0,0,1,0,1,1,0
item_1,172,0,0,0,0,1,0,1,1,0
item_1,412,0,0,0,0,1,0,1,1,0
item_1,202,0,0,0,0,1,0,1,1,0
item_1,287,0,0,0,0,1,0,1,1,0
item_2,40,0,0,0,0,1,0,0,1,0
item_3,530,0,0,0,0,1,0,0,1,0
item_3,526,0,0,0,0,1,0,0,1,0
item_4,378,0,0,1,1,0,1,0,1,0
item_4,427,0,0,1,1,0,1,0,1,0
item_5,528,0,0,1,0,1,0,0,1,1
item_5,236,0,0,1,0,1,0,0,1,1
item_7,7,0,1,1,0,0,0,0,1,0
item_7,292,0,1,1,0,0,0,0,1,0
item_8,71,0,0,0,0,0,0,0,1,0
item_8,503,0,0,0,0,0,0,0,1,0
item_9,20,0,0,1,0,0,0,0,0,0
item_10,486,0,0,1,0,0,1,0,1,1
item_10,81,0,0,1,0,0,1,0,1,1
item_11,113,0,0,1,0,0,1,0,1,0
item_11,337,0,0,1,0,0,1,0,1,0
item_11,3,0,0,1,0,0,1,0,1,0
item_12,123,0,0,0,0,0,0,0,1,1
item_13,145,0,0,1,0,1,1,0,1,0
item_13,253,0,0,1,0,1,1,0,1,0
item_13,509,0,0,1,0,1,1,0,1,0
item_13,83,0,0,1,0,1,1,0,1,0
item_13,195,0,0,1,0,1,1,0,1,0
item_13,446,0,0,1,0,1,1,0,1,0
item_13,427,0,0,1,0,1,1,0,1,0
item_14,399,0,0,1,0,0,0,0,1,0
item_15,353,0,1,0,0,0,0,0,1,0
item_15,387,0,1,0,0,0,0,0,1,0
item_15,71,0,1,0,0,0,0,0,1,0
item_15,377,0,1,0,0,0,0,0,1,0
item_16,406,0,0,1,0,0,0,0,1,0
item_16,421,0,0,1,0,0,0,0,1,0
item_17,123,0,0,1,0,0,1,0,1,0
item_17,244,0,0,1,0,0,1,0,1,0
item_17,73,0,0,1,0,0,1,0,1,0
item_18,435,0,0,1,0,0,1,1,1,0
item_18,437,0,0,1,0,0,1,1,1,0
item_18,381,0,0,1,0,0,1,1,1,0
item_18,502,0,0,1,0,0,1,1,1,0
item_18,83,0,0,1,0,0,1,1,1,0
item_18,134,0,0,1,0,0,1,1,1,0
item_19,172,0,1,1,1,0,1,0,1,0
item_19,83,0,1,1,1,0,1,0,1,0
item_19,243,0,1,1,1,0,1,0,1,0
item_19,412,0,1,1,1,0,1,0,1,0
item_19,47,0,1,1,1,0,1,0,1,0
item_19,439,0,1,1,1,0,1,0,1,0
item_20,100,0,0,1,1,0,1,0,1,0
item_20,412,0,0,1,1,0,1,0,1,0
item_1,95,1,0,0,0,1,0,1,1,0
item_1,169,1,0,0,0,1,0,1,1,0
item_1,389,1,0,0,0,1,0,1,1,0
item_2,316,1,0,0,0,1,0,0,1,0
item_2,468,1,0,0,0,1,0,0,1,0
item_2,401,1,0,0,0,1,0,0,1,0
item_2,322,1,0,0,0,1,0,0,1,0
item_2,275,1,0,0,0,1,0,0,1,0
item_2,469,1,0,0,0,1,0,0,1,0
item_3,340,1,0,0,0,1,0,0,1,0
item_3,432,1,0,0,0,1,0,0,1,0
item_3,168,1,0,0,0,1,0,0,1,0
item_3,394,1,0,0,0,1,0,0,1,0
item_3,137,1,0,0,0,1,0,0,1,0
item_4,404,1,0,1,1,0,1,0,1,0
item_5,512,1,0,1,0,1,0,0,1,1
item_5,413,1,0,1,0,1,0,0,1,1
item_5,136,1,0,1,0,1,0,0,1,1
item_5,164,1,0,1,0,1,0,0,1,1
item_6,417,1,0,0,0,0,0,0,1,0
item_6,161,1,0,0,0,0,0,0,1,0
item_7,283,1,1,1,0,0,0,0,1,0
item_7,91,1,1,1,0,0,0,0,1,0
item_7,210,1,1,1,0,0,0,0,1,0
item_7,365,1,1,1,0,0,0,0,1,0
item_8,252,1,0,0,0,0,0,0,1,0
item_8,517,1,0,0,0,0,0,0,1,0
item_8,207,1,0,0,0,0,0,0,1,0
item_8,332,1,0,0,0,0,0,0,1,0
item_9,438,1,0,1,0,0,0,0,0,0
item_9,520,1,0,1,0,0,0,0,0,0
item_9,64,1,0,1,0,0,0,0,0,0
item_10,351,1,0,1,0,0,1,0,1,1
item_11,198,1,0,1,0,0,1,0,1,0
item_11,521,1,0,1,0,0,1,0,1,0
item_12,362,1,0,0,0,0,0,0,1,1
item_12,235,1,0,0,0,0,0,0,1,1
item_13,78,1,0,1,0,1,1,0,1,0
item_14,247,1,0,1,0,0,0,0,1,0
item_14,324,1,0,1,0,0,0,0,1,0
item_14,16,1,0,1,0,0,0,0,1,0
item_14,151,1,0,1,0,0,0,0,1,0
item_14,341,1,0,1,0,0,0,0,1,0
item_14,386,1,0,1,0,0,0,0,1,0
item_15,164,1,1,0,0,0,0,0,1,0
item_15,288,1,1,0,0,0,0,0,1,0
item_16,450,1,0,1,0,0,0,0,1,0
item_16,154,1,0,1,0,0,0,0,1,0
item_16,126,1,0,1,0,0,0,0,1,0
item_16,471,1,0,1,0,0,0,0,1,0
item_16,346,1,0,1,0,0,0,0,1,0
item_16,364,1,0,1,0,0,0,0,1,0
item_17,182,1,0,1,0,0,1,0,1,0
item_17,328,1,0,1,0,0,1,0,1,0
item_17,206,1,0,1,0,0,1,0,1,0
item_18,535,1,0,1,0,0,1,1,1,0
item_18,238,1,0,1,0,0,1,1,1,0
item_18,207,1,0,1,0,0,1,1,1,0
item_19,322,1,1,1,1,0,1,0,1,0
item_20,301,1,0,1,1,0,1,0,1,0
item_20,359,1,0,1,1,0,1,0,1,0
item_20,138,1,0,1,1,0,1,0,1,0
item_20,116,1,0,1,1,0,1,0,1,0
item_1,117,0,0,0,0,1,0,1,1,0
item_1,372,0,0,0,0,1,0,1,1,0
item_2,338,0,0,0,0,1,0,0,1,0
item_3,426,0,0,0,0,1,0,0,1,0
item_4,353,0,0,1,1,0,1,0,1,0
item_4,75,0,0,1,1,0,1,0,1,0
item_5,268,0,0,1,0,1,0,0,1,1
item_6,195,0,0,0,0,0,0,0,1,0
item_7,364,0,1,1,0,0,0,0,1,0
item_7,386,0,1,1,0,0,0,0,1,0
item_7,313,0,1,1,0,0,0,0,1,0
item_7,352,0,1,1,0,0,0,0,1,0
item_7,97,0,1,1,0,0,0,0,1,0
item_8,131,0,0,0,0,0,0,0,1,0
item_8,499,0,0,0,0,0,0,0,1,0
item_9,347,0,0,1,0,0,0,0,0,0
item_10,393,0,0,1,0,0,1,0,1,1
item_10,321,0,0,1,0,0,1,0,1,1
item_10,28,0,0,1,0,0,1,0,1,1
item_11,135,0,0,1,0,0,1,0,1,0
item_11,404,0,0,1,0,0,1,0,1,0
item_11,231,0,0,1,0,0,1,0,1,0
item_12,435,0,0,0,0,0,0,0,1,1
item_13,339,0,0,1,0,1,1,0,1,0
item_13,399,0,0,1,0,1,1,0,1,0
item_13,515,0,0,1,0,1,1,0,1,0
item_13,227,0,0,1,0,1,1,0,1,0
item_14,13,0,0,1,0,0,0,0,1,0
item_15,231,0,1,0,0,0,0,0,1,0
item_15,167,0,1,0,0,0,0,0,1,0
item_16,50,0,0,1,0,0,0,0,1,0
item_16,73,0,0,1,0,0,0,0,1,0
item_16,309,0,0,1,0,0,0,0,1,0
item_17,166,0,0,1,0,0,1,0,1,0
item_17,233,0,0,1,0,0,1,0,1,0
item_17,109,0,0,1,0,0,1,0,1,0
item_17,49,0,0,1,0,0,1,0,1,0
item_18,525,0,0,1,0,0,1,1,1,0
item_18,456,0,0,1,0,0,1,1,1,0
item_18,327,0,0,1,0,0,1,1,1,0
item_19,447,0,1,1,1,0,1,0,1,0
item_19,435,0,1,1,1,0,1,0,1,0
item_19,296,0,1,1,1,0,1,0,1,0
item_19,227,0,1,1,1,0,1,0,1,0
item_19,225,0,1,1,1,0,1,0,1,0
item_20,500,0,0,1,1,0,1,0,1,0
item_20,105,0,0,1,1,0,1,0,1,0
item_20,452,0,0,1,1,0,1,0,1,0
item_1,474,1,0,0,0,1,0,1,1,0
item_1,102,1,0,0,0,1,0,1,1,0
item_2,292,1,0,0,0,1,0,0,1,0
item_2,319,1,0,0,0,1,0,0,1,0
item_2,17,1,0,0,0,1,0,0,1,0
item_3,242,1,0,0,0,1,0,0,1,0
item_3,328,1,0,0,0,1,0,0,1,0
item_3,280,1,0,0,0,1,0,0,1,0
item_3,179,1,0,0,0,1,0,0,1,0
item_3,157,1,0,0,0,1,0,0,1,0
item_3,3,1,0,0,0,1,0,0,1,0
item_3,295,1,0,0,0,1,0,0,1,0
item_3,257,1,0,0,0,1,0,0,1,0
item_3,402,1,0,0,0,1,0,0,1,0
item_4,96,1,0,1,1,0,1,0,1,0
item_4,95,1,0,1,1,0,1,0,1,0
item_4,159,1,0,1,1,0,1,0,1,0
item_5,121,1,0,1,0,1,0,0,1,1
item_5,361,1,0,1,0,1,0,0,1,1
item_5,311,1,0,1,0,1,0,0,1,1
item_5,474,1,0,1,0,1,0,0,1,1
item_5,318,1,0,1,0,1,0,0,1,1
item_5,477,1,0,1,0,1,0,0,1,1
item_6,440,1,0,0,0,0,0,0,1,0
item_6,163,1,0,0,0,0,0,0,1,0
item_6,13,1,0,0,0,0,0,0,1,0
item_6,149,1,0,0,0,0,0,0,1,0
item_6,156,1,0,0,0,0,0,0,1,0
item_6,536,1,0,0,0,0,0,0,1,0
item_6,362,1,0,0,0,0,0,0,1,0
item_6,400,1,0,0,0,0,0,0,1,0
item_6,410,1,0,0,0,0,0,0,1,0
item_6,153,1,0,0,0,0,0,0,1,0
item_7,223,1,1,1,0,0,0,0,1,0
item_7,275,1,1,1,0,0,0,0,1,0
item_7,443,1,1,1,0,0,0,0,1,0
item_7,448,1,1,1,0,0,0,0,1,0
item_8,182,1,0,0,0,0,0,0,1,0
item_8,267,1,0,0,0,0,0,0,1,0
item_8,314,1,0,0,0,0,0,0,1,0
item_9,507,1,0,1,0,0,0,0,0,0
item_9,152,1,0,1,0,0,0,0,0,0
item_9,183,1,0,1,0,0,0,0,0,0
item_10,146,1,0,1,0,0,1,0,1,1
item_10,90,1,0,1,0,0,1,0,1,1
item_10,305,1,0,1,0,0,1,0,1,1
item_10,354,1,0,1,0,0,1,0,1,1
item_10,99,1,0,1,0,0,1,0,1,1
item_11,229,1,0,1,0,0,1,0,1,0
item_11,168,1,0,1,0,0,1,0,1,0
item_12,533,1,0,0,0,0,0,0,1,1
item_12,42,1,0,0,0,0,0,0,1,1
item_12,159,1,0,0,0,0,0,0,1,1
item_12,310,1,0,0,0,0,0,0,1,1
item_13,489,1,0,1,0,1,1,0,1,0
item_13,400,1,0,1,0,1,1,0,1,0
item_14,430,1,0,1,0,0,0,0,1,0
item_14,398,1,0,1,0,0,0,0,1,0
item_14,473,1,0,1,0,0,0,0,1,0
item_14,89,1,0,1,0,0,0,0,1,0
item_15,43,1,1,0,0,0,0,0,1,0
item_15,478,1,1,0,0,0,0,0,1,0
item_16,367,1,0,1,0,0,0,0,1,0
item_16,11,1,0,1,0,0,0,0,1,0
item_16,375,1,0,1,0,0,0,0,1,0
item_17,440,1,0,1,0,0,1,0,1,0
item_18,126,1,0,1,0,0,1,1,1,0
item_18,213,1,0,1,0,0,1,1,1,0
item_18,63,1,0,1,0,0,1,1,1,0
item_18,465,1,0,1,0,0,1,1,1,0
item_18,313,1,0,1,0,0,1,1,1,0
item_18,447,1,0,1,0,0,1,1,1,0
item_20,218,1,0,1,1,0,1,0,1,0
item_1,498,0,0,0,0,1,0,1,1,0
item_1,224,0,0,0,0,1,0,1,1,0
item_2,9,0,0,0,0,1,0,0,1,0
item_2,353,0,0,0,0,1,0,0,1,0
item_2,499,0,0,0,0,1,0,0,1,0
item_2,508,0,0,0,0,1,0,0,1,0
item_3,111,0,0,0,0,1,0,0,1,0
item_3,525,0,0,0,0,1,0,0,1,0
item_3,188,0,0,0,0,1,0,0,1,0
item_3,49,0,0,0,0,1,0,0,1,0
item_3,452,0,0,0,0,1,0,0,1,0
item_4,52,0,0,1,1,0,1,0,1,0
item_4,178,0,0,1,1,0,1,0,1,0
item_5,371,0,0,1,0,1,0,0,1,1
item_5,114,0,0,1,0,1,0,0,1,1
item_5,522,0,0,1,0,1,0,0,1,1
item_5,451,0,0,1,0,1,0,0,1,1
item_5,50,0,0,1,0,1,0,0,1,1
item_7,515,0,1,1,0,0,0,0,1,0
item_7,44,0,1,1,0,0,0,0,1,0
item_7,339,0,1,1,0,0,0,0,1,0
item_7,493,0,1,1,0,0,0,0,1,0
item_9,423,0,0,1,0,0,0,0,0,0
item_9,146,0,0,1,0,0,0,0,0,0
item_10,71,0,0,1,0,0,1,0,1,1
item_10,355,0,0,1,0,0,1,0,1,1
item_11,519,0,0,1,0,0,1,0,1,0
item_11,320,0,0,1,0,0,1,0,1,0
item_11,333,0,0,1,0,0,1,0,1,0
item_13,327,0,0,1,0,1,1,0,1,0
item_13,235,0,0,1,0,1,1,0,1,0
item_13,271,0,0,1,0,1,1,0,1,0
item_13,192,0,0,1,0,1,1,0,1,0
item_13,380,0,0,1,0,1,1,0,1,0
item_14,155,0,0,1,0,0,0,0,1,0
item_15,111,0,1,0,0,0,0,0,1,0
item_15,437,0,1,0,0,0,0,0,1,0
item_16,345,0,0,1,0,0,0,0,1,0
item_16,240,0,0,1,0,0,0,0,1,0
item_17,70,0,0,1,0,0,1,0,1,0
item_17,22,0,0,1,0,0,1,0,1,0
item_18,307,0,0,1,0,0,1,1,1,0
item_18,345,0,0,1,0,0,1,1,1,0
item_18,296,0,0,1,0,0,1,1,1,0
item_19,235,0,1,1,1,0,1,0,1,0
item_19,482,0,1,1,1,0,1,0,1,0
item_20,73,0,0,1,1,0,1,0,1,0
item_20,437,0,0,1,1,0,1,0,1,0
item_20,536,0,0,1,1,0,1,0,1,0
item_20,384,0,0,1,1,0,1,0,1,0
item_1,302,1,0,0,0,1,0,1,1,0
item_1,267,1,0,0,0,1,0,1,1,0
item_2,219,1,0,0,0,1,0,0,1,0
item_2,209,1,0,0,0,1,0,0,1,0
item_3,304,1,0,0,0,1,0,0,1,0
item_4,275,1,0,1,1,0,1,0,1,0
item_4,282,1,0,1,1,0,1,0,1,0
item_4,409,1,0,1,1,0,1,0,1,0
item_4,37,1,0,1,1,0,1,0,1,0
item_4,245,1,0,1,1,0,1,0,1,0
item_5,362,1,0,1,0,1,0,0,1,1
item_5,191,1,0,1,0,1,0,0,1,1
item_6,244,1,0,0,0,0,0,0,1,0
item_6,198,1,0,0,0,0,0,0,1,0
item_6,378,1,0,0,0,0,0,0,1,0
item_6,495,1,0,0,0,0,0,0,1,0
item_8,379,1,0,0,0,0,0,0,1,0
item_8,337,1,0,0,0,0,0,0,1,0
item_8,104,1,0,0,0,0,0,0,1,0
item_8,492,1,0,0,0,0,0,0,1,0
item_8,447,1,0,0,0,0,0,0,1,0
item_9,443,1,0,1,0,0,0,0,0,0
item_9,303,1,0,1,0,0,0,0,0,0
item_9,242,1,0,1,0,0,0,0,0,0
item_9,341,1,0,1,0,0,0,0,0,0
item_9,398,1,0,1,0,0,0,0,0,0
item_9,358,1,0,1,0,0,0,0,0,0
item_10,432,1,0,1,0,0,1,0,1,1
item_10,280,1,0,1,0,0,1,0,1,1
item_10,56,1,0,1,0,0,1,0,1,1
item_11,25,1,0,1,0,0,1,0,1,0
item_11,188,1,0,1,0,0,1,0,1,0
item_12,315,1,0,0,0,0,0,0,1,1
item_12,116,1,0,0,0,0,0,0,1,1
item_12,424,1,0,0,0,0,0,0,1,1
item_12,96,1,0,0,0,0,0,0,1,1
item_12,318,1,0,0,0,0,0,0,1,1
item_13,368,1,0,1,0,1,1,0,1,0
item_13,199,1,0,1,0,1,1,0,1,0
item_13,190,1,0,1,0,1,1,0,1,0
item_13,216,1,0,1,0,1,1,0,1,0
item_14,470,1,0,1,0,0,0,0,1,0
item_14,511,1,0,1,0,0,0,0,1,0
item_14,113,1,0,1,0,0,0,0,1,0
item_14,281,1,0,1,0,0,0,0,1,0
item_15,199,1,1,0,0,0,0,0,1,0
item_15,318,1,1,0,0,0,0,0,1,0
item_15,252,1,1,0,0,0,0,0,1,0
item_15,57,1,1,0,0,0,0,0,1,0
item_15,155,1,1,0,0,0,0,0,1,0
item_15,216,1,1,0,0,0,0,0,1,0
item_16,520,1,0,1,0,0,0,0,1,0
item_16,189,1,0,1,0,0,0,0,1,0
item_16,427,1,0,1,0,0,0,0,1,0
item_16,457,1,0,1,0,0,0,0,1,0
item_17,361,1,0,1,0,0,1,0,1,0
item_19,254,1,1,1,1,0,1,0,1,0
item_19,344,1,1,1,1,0,1,0,1,0
item_19,212,1,1,1,1,0,1,0,1,0
item_20,402,1,0,1,1,0,1,0,1,0
item_1,526,0,0,0,0,1,0,1,1,0
item_1,312,0,0,0,0,1,0,1,1,0
item_2,174,0,0,0,0,1,0,0,1,0
item_3,327,0,0,0,0,1,0,0,1,0
item_3,175,0,0,0,0,1,0,0,1,0
item_3,6,0,0,0,0,1,0,0,1,0
item_4,317,0,0,1,1,0,1,0,1,0
item_4,235,0,0,1,1,0,1,0,1,0
item_4,28,0,0,1,1,0,1,0,1,0
item_5,171,0,0,1,0,1,0,0,1,1
item_7,109,0,1,1,0,0,0,0,1,0
item_7,49,0,1,1,0,0,0,0,1,0
item_9,158,0,0,1,0,0,0,0,0,0
item_10,311,0,0,1,0,0,1,0,1,1
item_10,519,0,0,1,0,0,1,0,1,1
item_10,422,0,0,1,0,0,1,0,1,1
item_10,69,0,0,1,0,0,1,0,1,1
item_11,83,0,0,1,0,0,1,0,1,0
item_11,362,0,0,1,0,0,1,0,1,0
item_12,121,0,0,0,0,0,0,0,1,1
item_13,246,0,0,1,0,1,1,0,1,0
item_13,461,0,0,1,0,1,1,0,1,0
item_14,371,0,0,1,0,0,0,0,1,0
item_15,522,0,1,0,0,0,0,0,1,0
item_15,309,0,1,0,0,0,0,0,1,0
item_15,488,0,1,0,0,0,0,0,1,0
item_15,120,0,1,0,0,0,0,0,1,0
item_15,14,0,1,0,0,0,0,0,1,0
item_17,29,0,0,1,0,0,1,0,1,0
item_17,58,0,0,1,0,0,1,0,1,0
item_17,283,0,0,1,0,0,1,0,1,0
item_18,17,0,0,1,0,0,1,1,1,0
item_18,292,0,0,1,0,0,1,1,1,0
item_18,521,0,0,1,0,0,1,1,1,0
item_18,5,0,0,1,0,0,1,1,1,0
item_18,380,0,0,1,0,0,1,1,1,0
item_18,490,0,0,1,0,0,1,1,1,0
item_18,420,0,0,1,0,0,1,1,1,0
item_19,76,0,1,1,1,0,1,0,1,0
item_20,227,0,0,1,1,0,1,0,1,0
item_20,314,0,0,1,1,0,1,0,1,0
item_20,64,0,0,1,1,0,1,0,1,0
item_1,459,1,0,0,0,1,0,1,1,0
item_1,235,1,0,0,0,1,0,1,1,0
item_1,444,1,0,0,0,1,0,1,1,0
item_1,533,1,0,0,0,1,0,1,1,0
item_1,82,1,0,0,0,1,0,1,1,0
item_1,307,1,0,0,0,1,0,1,1,0
item_1,354,1,0,0,0,1,0,1,1,0
item_1,401,1,0,0,0,1,0,1,1,0
item_1,85,1,0,0,0,1,0,1,1,0
item_1,380,1,0,0,0,1,0,1,1,0
item_2,240,1,0,0,0,1,0,0,1,0
item_2,496,1,0,0,0,1,0,0,1,0
item_2,365,1,0,0,0,1,0,0,1,0
item_3,222,1,0,0,0,1,0,0,1,0
item_4,202,1,0,1,1,0,1,0,1,0
item_4,495,1,0,1,1,0,1,0,1,0
item_5,496,1,0,1,0,1,0,0,1,1
item_5,340,1,0,1,0,1,0,0,1,1
item_5,444,1,0,1,0,1,0,0,1,1
item_5,95,1,0,1,0,1,0,0,1,1
item_5,229,1,0,1,0,1,0,0,1,1
item_6,293,1,0,0,0,0,0,0,1,0
item_6,304,1,0,0,0,0,0,0,1,0
item_6,424,1,0,0,0,0,0,0,1,0
item_6,367,1,0,0,0,0,0,0,1,0
item_7,34,1,1,1,0,0,0,0,1,0
item_7,164,1,1,1,0,0,0,0,1,0
item_7,453,1,1,1,0,0,0,0,1,0
item_8,483,1,0,0,0,0,0,0,1,0
item_8,496,1,0,0,0,0,0,0,1,0
item_8,528,1,0,0,0,0,0,0,1,0
item_8,6,1,0,0,0,0,0,0,1,0
item_9,98,1,0,1,0,0,0,0,0,0
item_9,127,1,0,1,0,0,0,0,0,0
item_9,465,1,0,1,0,0,0,0,0,0
item_9,294,1,0,1,0,0,0,0,0,0
item_9,439,1,0,1,0,0,0,0,0,0
item_9,31,1,0,1,0,0,0,0,0,0
item_10,302,1,0,1,0,0,1,0,1,1
item_11,55,1,0,1,0,0,1,0,1,0
item_11,267,1,0,1,0,0,1,0,1,0
item_11,374,1,0,1,0,0,1,0,1,0
item_11,443,1,0,1,0,0,1,0,1,0
item_11,280,1,0,1,0,0,1,0,1,0
item_11,464,1,0,1,0,0,1,0,1,0
item_12,240,1,0,0,0,0,0,0,1,1
item_12,323,1,0,0,0,0,0,0,1,1
item_12,486,1,0,0,0,0,0,0,1,1
item_13,108,1,0,1,0,1,1,0,1,0
item_14,403,1,0,1,0,0,0,0,1,0
item_14,116,1,0,1,0,0,0,0,1,0
item_14,213,1,0,1,0,0,0,0,1,0
item_15,160,1,1,0,0,0,0,0,1,0
item_15,168,1,1,0,0,0,0,0,1,0
item_15,193,1,1,0,0,0,0,0,1,0
item_15,422,1,1,0,0,0,0,0,1,0
item_15,33,1,1,0,0,0,0,0,1,0
item_15,260,1,1,0,0,0,0,0,1,0
item_16,289,1,0,1,0,0,0,0,1,0
item_16,103,1,0,1,0,0,0,0,1,0
item_16,183,1,0,1,0,0,0,0,1,0
item_16,433,1,0,1,0,0,0,0,1,0
item_17,89,1,0,1,0,0,1,0,1,0
item_17,270,1,0,1,0,0,1,0,1,0
item_18,255,1,0,1,0,0,1,1,1,0
item_19,216,1,1,1,1,0,1,0,1,0
item_19,57,1,1,1,1,0,1,0,1,0
item_19,284,1,1,1,1,0,1,0,1,0
item_20,429,1,0,1,1,0,1,0,1,0
item_20,275,1,0,1,1,0,1,0,1,0
